mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.7392447789510092,0.0977336164231364,0.04776231447855631,0.009451112176770027,0.9,0.15,6,100,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.15, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.9}",-38.56711549528533,-31.582569011922825,-34.72428151807938,-34.95798867509584,2.856213889165564,61,-11.263566393231251,-16.35008640385224,-18.741470600896893,-15.451707799326796,3.1182341073709967
1.2246998151143391,0.1259279744844002,0.04737091064453125,0.0008655912081803183,0.8,0.1,8,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.8}",-38.35223795422573,-31.638209482896773,-34.936697521046526,-34.97571498605634,2.741129493522187,62,-8.696068183327869,-13.219399321607021,-15.817667831880419,-12.577711778938436,2.9425745604122464
2.155883471171061,0.3178218249743674,0.08686168988545735,0.0025767489872049534,0.8,0.05,8,200,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 200, 'subsample': 0.9}",-38.65117338426832,-31.619612776812385,-34.664656078049624,-34.97848074637678,2.8791868743240103,63,-8.189129967324742,-12.89042935107591,-15.182588939533881,-12.087382752644844,2.9109883749260494
3.3220383326212564,0.3027616584091015,0.14318474133809408,0.015305723167908333,0.8,0.05,8,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.8}",-38.19689030558404,-31.97011213317742,-34.8123690070154,-34.99312381525895,2.545282672922238,64,-5.897098711102597,-10.531592872007375,-13.151832769149854,-9.86017478408661,2.999543659718712
0.579084555308024,0.09950757627868745,0.03571502367655436,0.0011783818487610517,0.7,0.15,6,100,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.15, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.8}",-38.49643529951126,-31.72985364442373,-34.78181527418249,-35.00270140603916,2.7668574034063425,65,-12.045865146464456,-16.725613431535216,-19.144146800476367,-15.971875126158679,2.9464658700059
2.239186684290568,0.3472770966796861,0.05903442700703939,0.002148987123208356,0.8,0.05,10,100,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 100, 'subsample': 0.7}",-38.55280610960962,-31.415632848287437,-35.041223559173886,-35.00322083902365,2.9138626935835754,66,-9.053674142062093,-12.824070788104402,-14.960921320769957,-12.279555416978816,2.4421663947722085
1.3557676474253337,0.15158448231129076,0.06999572118123372,0.005656971998339331,0.8,0.1,6,200,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.7}",-38.090121031109064,-31.75899223530611,-35.2530295606059,-35.034047609007025,2.5893065710862797,67,-10.359139634862991,-15.483129733581643,-18.00994407132766,-14.617404479924097,3.1828511633829373
3.9594958623250327,0.5398753530013994,0.14847906430562338,0.015079591412409783,0.9,0.05,8,300,0.7,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.7}",-38.699873181126165,-31.835202063412595,-34.5712776443427,-35.03545096296049,2.821644915160919,68,-6.272720971434438,-10.817339287965309,-13.205391720642927,-10.098483993347559,2.87553422632882
2.6924922466278076,0.27063933033169163,0.11249351501464844,0.001805085657734658,0.7,0.05,8,300,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.7}",-38.716077724722666,-31.64608064339718,-34.750638466656525,-35.037598944925456,2.8934379112691038,69,-6.747028581040132,-11.294944832770947,-13.517937341615582,-10.519970251808887,2.818006453962604
0.6661442915598551,0.12456915349732921,0.039755026499430336,0.0013224105277827283,0.9,0.15,6,100,0.7,"{'colsample_bytree': 0.9, 'learning_rate': 0.15, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.7}",-38.62550968128449,-31.618752584117402,-34.95881147581498,-35.06769124707229,2.8615324982856216,70,-12.042960398110813,-16.905133013131064,-19.244408345762547,-16.06416725233481,2.9995144822463145
1.2249417304992676,0.1413051154127188,0.06911325454711914,0.005755004835249102,0.8,0.1,6,200,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.9}",-39.03256531955528,-31.52550134120438,-34.69759307844669,-35.085219913068784,3.0769783138606166,71,-9.844310013051075,-14.865091933380567,-17.37507411617785,-14.028158687536497,3.130861962009293
3.888635794321696,0.4936873760547481,0.1372983455657959,0.003615479627021633,0.9,0.05,8,300,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.8}",-38.49833641002812,-31.854033129620678,-34.91850516209798,-35.090291567248926,2.715243935911256,72,-5.80790176045653,-10.35826216892932,-12.85145554830988,-9.672539825898577,2.916113148169952
6.814908107121785,1.0139204781189886,0.2298142115275065,0.06520212455702609,0.8,0.05,10,300,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 300, 'subsample': 0.7}",-38.485119794441,-31.653936719280722,-35.14049489303494,-35.09318380225222,2.789019458050008,73,-2.8203445600788797,-5.820692963847538,-7.889198134748684,-5.510078552891701,2.080974150821484
1.2184319496154785,0.23354596464607524,0.06859763463338216,0.003295253314669807,0.9,0.1,6,200,0.7,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.7}",-38.57107653802746,-31.685406694762424,-35.033236553882325,-35.09657326222407,2.811419683075921,74,-10.139885933617489,-15.195454025271273,-17.77630388734791,-14.370547948745559,3.171652809638414
1.2255637645721436,0.13313355314169467,0.047224203745524086,0.0015449865156560182,0.8,0.1,8,100,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.9}",-39.0425296303319,-31.58756863721552,-34.717667329227226,-35.11592186559155,3.0564757329341217,75,-8.175603232101812,-12.879226095780947,-15.189423857192851,-12.081417728358536,2.9184234994924942
3.4828786055246987,0.40313472904556796,0.12459921836853027,0.006285336943037638,0.8,0.05,8,300,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.9}",-38.82049725242995,-31.76394309277968,-34.76992710049437,-35.11812248190133,2.8913283186964716,76,-5.651685190261565,-10.293172011979799,-12.784687188039072,-9.576514796760145,2.9557996716251784
1.003352403640747,0.13958005034117876,0.0413354237874349,0.0015941134795647762,0.7,0.1,8,100,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.7}",-38.327597991715564,-32.02564473848802,-35.015559165791394,-35.12293396533166,2.573881726387668,77,-9.824126122810124,-13.95640689565024,-16.30049391548392,-13.360342311314762,2.677350019206788
0.6827310721079508,0.1360286391004597,0.037927707036336265,0.0011200493151844733,0.8,0.15,6,100,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.15, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.7}",-38.75167010796627,-31.525144190412576,-35.144059960089905,-35.14029141948958,2.9502180552960837,78,-12.433303485057113,-17.146734822953135,-19.48540834425333,-16.355148884087857,2.932916859854894
1.6110464731852214,0.324459312173369,0.09397403399149577,0.002757067818994959,0.7,0.1,6,300,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.9}",-38.858403787705385,-31.858783454952814,-34.709066749290564,-35.14208466398292,2.8739403364839466,79,-7.476728002730072,-12.597465964040365,-15.387111881097,-11.820435282622478,3.275807868366765
0.669593334197998,0.18897079492315316,0.0446463425954183,0.004260670144291737,0.7,0.15,6,100,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.15, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.7}",-38.118794636209934,-32.136011769075445,-35.17408292215521,-35.14296310914686,2.4425600014316604,80,-12.292562969596117,-17.086639713404214,-19.544513780898793,-16.307905487966377,3.0113693327996804
0.6828382015228271,0.1530667526886349,0.041293938954671226,0.0027061123101107675,0.8,0.15,6,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.15, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.8}",-38.50477839440909,-31.86591200621158,-35.0596345244661,-35.143441641695595,2.710953639682094,81,-11.778188925185855,-16.706035880720883,-19.041891703115436,-15.842038836340725,3.0276737694197626
3.5676400661468506,0.5987716563192383,0.11646763483683269,0.005378644292268839,0.7,0.05,10,200,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 200, 'subsample': 0.7}",-38.610656315268045,-31.84427359156685,-34.99378776483995,-35.14957255722495,2.7645596957507634,82,-5.3349081325926155,-8.910258939101082,-11.099863060129012,-8.448343377274236,2.3760893387840594
1.93873929977417,0.40237142168713824,0.05561645825703939,0.0038300112773067474,0.7,0.05,10,100,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 100, 'subsample': 0.7}",-38.91117271419872,-31.649832691797812,-34.904052413699034,-35.15501927323185,2.9697365768328265,83,-9.210364594413432,-12.981755887038334,-15.144139344506447,-12.445419941986072,2.4519601520248626
2.311875502268473,0.3588228486120441,0.06043108304341634,0.006817476043772744,0.8,0.05,10,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 100, 'subsample': 0.8}",-38.682612467282006,-31.905810953976637,-34.916686571434006,-35.16836999756421,2.7723357297804516,84,-8.332038293394486,-11.95681129964374,-14.294839583464862,-11.527896392167696,2.453123968141795
4.638286113739014,0.7001896259597109,0.13220826784769693,0.005645069224989123,0.8,0.05,10,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 200, 'subsample': 0.8}",-38.52395372862383,-32.03831235485111,-34.98060459575891,-35.180956893077955,2.6515394006223243,85,-4.424220557090671,-7.834269144090822,-10.12824842614617,-7.462246042442554,2.3434709832298544
2.914581378300985,0.36383114408963546,0.09067416191101074,0.00194381280928648,0.9,0.05,8,200,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 200, 'subsample': 0.9}",-39.25306038504752,-31.52858481418725,-34.79505457028136,-35.192233256505375,3.1659852487335063,86,-7.970462648738011,-12.540058074192228,-15.071478856111083,-11.860666526347108,2.9385129403386223
0.7671497662862142,0.19748466092430317,0.04282236099243164,0.0063351673071758196,0.9,0.15,6,100,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.15, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.8}",-38.67523774449183,-31.909717664414334,-35.05993607290883,-35.21496382727167,2.7641865219204536,87,-11.72641914042292,-16.615212322953855,-18.93775352004138,-15.759794994472719,3.005510493306824
4.023145437240601,0.5447968936909245,0.12544473012288412,0.0027032575553773623,0.7,0.05,10,200,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 200, 'subsample': 0.9}",-38.82399461962654,-31.89602912271639,-34.93487085087414,-35.218298197739024,2.835421753144498,88,-4.1577254002389035,-7.6420708840563,-9.729583240587054,-7.17645984162742,2.2984045452423545
3.815004507700602,0.5361675035196276,0.12050064404805501,0.0039694479160458235,0.7,0.05,10,200,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 200, 'subsample': 0.8}",-38.64605225723865,-31.993722493708876,-35.015215051086614,-35.21832993401138,2.7195973430436577,89,-4.4540745368952415,-8.10372024837756,-10.2943179382586,-7.617370907843799,2.4089434070521842
1.5450161298116047,0.3554029173952735,0.09075252215067546,0.0025383050911344713,0.7,0.1,6,300,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.8}",-39.22915939240481,-31.58369547308448,-34.85678087010103,-35.22321191186344,3.131983760779799,90,-7.4840711172086465,-12.798228669028607,-15.474094451686833,-11.918798079308027,3.320659256129591
1.2484118143717449,0.20442823946598038,0.06982922554016113,0.0030866887716158487,0.9,0.1,6,200,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.8}",-38.985545724396864,-31.887149158681776,-34.80972794955725,-35.2274742775453,2.912924355002439,91,-9.782058152664263,-14.962527175096444,-17.578174741813356,-14.10758668985802,3.2396554233309245
1.1661771138509114,0.20094018457260843,0.06961989402770996,0.011640268836924839,0.8,0.1,6,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.8}",-39.47585937527539,-31.474675144793938,-34.74742356197677,-35.232652694015364,3.2844403638428745,92,-10.120302920555,-15.00436465047552,-17.63301750767359,-14.252561692901372,3.112782879476074
2.2467007637023926,0.4412735197042326,0.05417823791503906,0.0031202188835375,0.9,0.05,8,100,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.9}",-39.44189780571338,-31.440233982521374,-34.82474335686451,-35.23562504836642,3.2795603168873657,93,-11.64939798918257,-15.915625545758457,-18.461325237247255,-15.342116257396095,2.810370424707979
1.1968689759572346,0.19369579428273742,0.06772160530090332,0.001537286552012165,0.8,0.15,6,200,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.15, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.9}",-38.77597238206302,-32.06490677337341,-34.87272874546731,-35.23786930030125,2.7519200714679717,94,-7.242419544190228,-12.584357334062343,-15.238051440787897,-11.688276106346821,3.325131930362125
2.1203484535217285,0.37861057110642354,0.05700357755025228,0.006000243935209694,0.7,0.05,10,100,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 100, 'subsample': 0.8}",-38.842120358386516,-31.94296262402798,-34.932720393597336,-35.23926779200394,2.8248979735549384,95,-8.41184631644572,-12.16529265684383,-14.43275190880074,-11.66996362736343,2.482853086484375
2.4098183314005532,0.20480484498111318,0.10218993822733562,0.0022659591110537327,0.9,0.1,6,300,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.9}",-38.78739776677423,-31.887780539706426,-35.04291059945526,-35.23936296864531,2.8201802093758688,96,-7.13827920350457,-12.466083318777594,-14.950441254016468,-11.518267925432879,3.258960416120501
1.0710251331329346,0.14795157321629337,0.042953888575236,0.0029635176342557097,0.7,0.1,8,100,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.8}",-39.057628011112584,-31.693609688403562,-35.00595728145946,-35.252398326991866,3.01139406875408,97,-8.785176169781462,-13.325909571720416,-15.815337851575421,-12.642141197692434,2.9104922504657376
1.0721995830535889,0.18503252936623246,0.044384400049845375,0.002644611733288992,0.7,0.1,8,100,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.9}",-38.97848366541395,-31.718615137317816,-35.074099996423975,-35.257066266385245,2.966651339278888,98,-8.308059764258712,-12.985616965085258,-15.346493220831542,-12.213389983391837,2.924851821214474
2.156420866648356,0.35180846512176617,0.06083393096923828,0.0035988590891479024,0.7,0.05,10,100,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 100, 'subsample': 0.9}",-39.054511749778925,-31.78591039059549,-34.934574099107216,-35.258332079827206,2.9762118934691393,99,-7.8292112799627676,-11.641703748484115,-13.885813244951647,-11.118909424466176,2.5000789680189195
4.935252904891968,0.862188135995493,0.15420214335123697,0.015167415652362586,0.9,0.05,10,200,0.7,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 200, 'subsample': 0.7}",-38.73617824129319,-31.934573640236877,-35.141074844339954,-35.27060890862334,2.778253719231432,100,-5.089156427500269,-8.588924525865723,-10.642938878790638,-8.107006610718877,2.292787028453919
2.6479175090789795,0.4993788869434939,0.06760191917419434,0.01250170485106539,0.9,0.05,10,100,0.7,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 100, 'subsample': 0.7}",-38.94833756304042,-31.7656329571933,-35.12850116624679,-35.280823895493505,2.9343043495972743,101,-8.970529866025451,-12.657768907406044,-14.728911099623243,-12.119069957684914,2.3815101688754545
0.9123440583546957,0.19269088553844196,0.056743621826171875,0.0017518911965428846,0.7,0.1,6,200,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.7}",-38.7340989712047,-31.815530793603088,-35.30560789389619,-35.28507921956799,2.824530931781144,102,-10.356963136788119,-15.600930215920854,-17.972400357323558,-14.64343123667751,3.1818573440071303
5.417916138966878,0.83018985803919,0.17285370826721191,0.00889408526974512,0.7,0.05,10,300,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 300, 'subsample': 0.7}",-38.79403158529897,-32.019283757784365,-35.044806134166144,-35.2860404924165,2.7710344089411567,103,-3.0202030228754806,-6.1035017891967875,-8.010213714651737,-5.711306175574669,2.0559531002301035
1.1845962206522624,0.12431241983120662,0.05186978975931803,0.00879711117696527,0.8,0.1,8,100,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.7}",-38.89203877529749,-31.70857854533068,-35.28547545718297,-35.29536425927038,2.932643694710031,104,-9.429575447790391,-13.80377411850212,-16.12867882927295,-13.120676131855154,2.7772244745991297
1.0514841079711914,0.2044597622245673,0.06975682576497395,0.010493790800018006,0.7,0.15,6,200,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.15, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.9}",-38.94803112056786,-32.08531992187602,-34.87958600998265,-35.30431235080885,2.8177408915188664,105,-7.500565254419623,-12.816153527138868,-15.477563892368865,-11.931427557975786,3.316140512487841
5.74540114402771,0.7402325608298568,0.16183884938557944,0.007183760478267561,0.7,0.05,10,300,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 300, 'subsample': 0.9}",-38.88471283744227,-32.01666139156593,-35.01232120345961,-35.30456514415594,2.8114750051003847,106,-2.139183751260711,-4.9947577044368545,-7.061771695649565,-4.731904383782377,2.0182148743704067
7.312207539876302,1.1796336628974398,0.18976306915283203,0.014128825973339988,0.8,0.05,10,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 300, 'subsample': 0.8}",-38.62138414638845,-32.21462911116588,-35.110897494997786,-35.315636917517374,2.6195503677396865,107,-2.2996346376444134,-5.125959026546251,-7.277547919499185,-4.901047194563283,2.0384379901517704
1.9739129543304443,0.42434877104839147,0.06306783358256023,0.011175753684948058,0.7,0.1,10,100,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 100, 'subsample': 0.7}",-38.15721595281169,-32.42491761710937,-35.37058101250823,-35.31757152747644,2.340501165206773,108,-5.953212841258279,-8.912711744061028,-11.330370476537933,-8.732098353952413,2.1989273076019686
5.815352042516072,0.7261889118328103,0.16144959131876627,0.0021815843639073347,0.7,0.05,10,300,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 300, 'subsample': 0.8}",-38.764656343011296,-32.15200615414366,-35.10439323572679,-35.340351910960585,2.7047542097075845,109,-2.3426325193393676,-5.37389955458019,-7.475008541093353,-5.063846871670971,2.106722637463733
1.0184331734975178,0.18457128328751904,0.04096174240112305,0.0006814774039610121,0.7,0.15,8,100,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.15, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.8}",-38.57594704460104,-32.17979495503601,-35.27847342054602,-35.34473847339436,2.6116385254131824,110,-6.33159923358653,-10.967871987413524,-13.58946015341786,-10.296310458139304,3.0008201599567816
2.35434357325236,0.327757623987701,0.09410651524861653,0.003951355726068362,0.8,0.1,8,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 200, 'subsample': 0.8}",-38.767059746898305,-32.07067509592026,-35.199601109438404,-35.34577865075232,2.7357409421278702,111,-4.479182691854103,-8.679264593180779,-11.600454696088098,-8.252967327040993,2.922832616818875
1.8674596150716145,0.29934504299662834,0.10483717918395996,0.011106222881787394,0.8,0.1,6,300,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.7}",-38.505327745049016,-32.022948222175636,-35.53735358430995,-35.355209850511535,2.649552581658967,112,-7.826909084616645,-13.11973929199817,-15.64432039507719,-12.196989590564002,3.25746119525127
4.583599328994751,0.7992062716247411,0.12603759765625,0.005731345993383532,0.8,0.05,10,200,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 200, 'subsample': 0.9}",-39.116048054509825,-31.885896446931806,-35.08140787573762,-35.36111745905975,2.958316092576139,113,-3.9664616995008624,-7.423788289910555,-9.586719936133157,-6.992323308514858,2.3146557964754906
2.015012184778849,0.4079675302332635,0.11191765467325847,0.0062152622325431055,0.8,0.1,6,300,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.9}",-39.25534643903518,-31.82164526430596,-35.034705479059205,-35.37056572746678,3.044074010120641,114,-7.351576566474371,-12.486848020681284,-15.174291733149243,-11.670905440101635,3.2453083947788897
3.9509122371673584,0.7035863426102404,0.15011127789815268,0.02068101678395164,0.9,0.05,8,300,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.9}",-39.436935951860534,-31.717918246333827,-34.95950581885149,-35.37145333901528,3.1647100082088113,115,-5.575519682777355,-9.954130372814591,-12.547105259064548,-9.358918438218831,2.877088724988951
5.567942301432292,0.85421532215105,0.13626019159952799,0.004332896544339266,0.9,0.05,10,200,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 200, 'subsample': 0.8}",-38.93914008374546,-32.10913956714909,-35.06987593914991,-35.37271853001482,2.796546917218683,116,-4.200821913248607,-7.808220347213701,-9.916791061711754,-7.3086111073913544,2.3601246959899567
2.897164742151896,0.47862475770863394,0.09419941902160645,0.013493707119311174,0.9,0.05,10,100,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 100, 'subsample': 0.8}",-39.134397429792976,-31.95532644169513,-35.03003936640421,-35.37325441263077,2.940874301859258,117,-8.270351645347509,-11.837379348598164,-14.045550403866887,-11.384427132604188,2.3793702889043753
1.322312355041504,0.14829765066747658,0.04575840632120768,0.00245783052650949,0.9,0.1,8,100,0.7,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.7}",-38.43593404081552,-32.10343723954321,-35.59427882289037,-35.377883367749696,2.589755352574853,118,-9.273327408798872,-13.697854569638645,-15.87122447364351,-12.947468817360344,2.7453439981768013
2.335959275563558,0.787853083417408,0.11298974355061848,0.004611033368976627,0.9,0.1,6,300,0.7,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.7}",-38.914278342257205,-32.050613540601816,-35.237646660226766,-35.40084618102859,2.8044546932886663,119,-7.565893721256948,-12.807033045228234,-15.345648267501566,-11.906191677995585,3.239319020683374
2.3894785245259604,0.41365004115027104,0.06384158134460449,0.0063703756199387064,0.8,0.05,10,100,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 100, 'subsample': 0.9}",-39.33771600822476,-31.84814773493612,-35.072013920432106,-35.41929255453099,3.067448458392212,120,-7.724154413498172,-11.487568172671129,-13.752275684699319,-10.987999423622874,2.4861936390590014
